X0,D1,D2,D3,L*,L-2d,L-7d,Forecast Load,FW,FS,FL_avg,FL_max,FL_min,Load
1,0.0,0.0,0.0,67.25375,70.35325,69.209,67.27075,3.07975,0.0,60.282812499999984,69.30525,46.50625,69.451
1,0.0,0.0,0.0,63.31075,66.69,65.34875,63.657,3.29525,0.0,60.282812499999984,69.30525,46.50625,65.452
1,0.0,0.0,0.0,60.1325,63.3085,62.2485,60.246,3.454,0.0,60.282812499999984,69.30525,46.50625,62.0555
1,0.0,0.0,0.0,57.36025,60.3385,59.39025,57.52425,3.489,0.0,60.282812499999984,69.30525,46.50625,59.45425
1,0.0,0.0,0.0,53.1155,56.27525,54.913,53.484,3.37575,0.0,60.282812499999984,69.30525,46.50625,55.32475
1,0.0,0.0,0.0,52.19925,53.3485,51.411,50.13275,1.92425,0.0,60.230614583333335,68.84525,47.4635,51.80925
1,0.0,0.0,0.0,50.14125,51.53575,49.34825,48.206,1.762,0.0,60.230614583333335,68.84525,47.4635,50.054
1,0.0,0.0,0.0,49.2205,50.5695,48.72625,47.4635,1.69025,0.0,60.230614583333335,68.84525,47.4635,49.199
1,0.0,0.0,0.0,49.59425,50.70425,49.06975,47.6515,1.66125,0.0,60.230614583333335,68.84525,47.4635,49.5015
1,0.0,0.0,0.0,50.8425,52.01575,50.449,48.6115,1.62375,0.0,60.230614583333335,68.84525,47.4635,50.6965
1,0.0,0.0,0.0,53.892,54.94075,53.2575,51.17275,1.62625,0.0,60.230614583333335,68.84525,47.4635,53.6905
1,0.0,0.0,0.0,61.69925,62.58975,60.4235,58.381,1.71075,0.0,60.230614583333335,68.84525,47.4635,61.122
1,0.0,0.0,0.0,67.93425,68.646,66.60825,64.2475,1.92375,0.1795,60.230614583333335,68.84525,47.4635,67.3745
1,0.0,0.0,0.0,69.36925,70.7535,69.106,66.99075,2.178,1.4345,60.230614583333335,68.84525,47.4635,69.1865
1,0.0,0.0,0.0,69.0855,70.62625,68.7145,66.976,2.4375,3.2155,60.230614583333335,68.84525,47.4635,69.724
1,0.0,0.0,0.0,69.59775,71.419,68.993,68.0055,2.659,5.00175,60.230614583333335,68.84525,47.4635,70.6795
1,0.0,0.0,0.0,69.30525,72.21725,69.4055,68.84525,2.8395,6.254,60.230614583333335,68.84525,47.4635,71.129
1,0.0,0.0,0.0,68.16775,71.37425,68.723,67.85625,3.10875,6.6775,60.230614583333335,68.84525,47.4635,70.26925
1,0.0,0.0,0.0,66.90425,71.0105,67.1935,66.70825,3.51575,6.48775,60.230614583333335,68.84525,47.4635,69.19
1,0.0,0.0,0.0,65.7045,69.8125,65.78725,65.50225,3.96025,5.7225,60.230614583333335,68.84525,47.4635,67.5445
1,0.0,0.0,0.0,64.93675,68.8345,64.3185,64.71325,4.36575,4.19575,60.230614583333335,68.84525,47.4635,66.40775
1,0.0,0.0,0.0,63.8775,67.8995,63.6235,63.969,4.8795,2.0305,60.230614583333335,68.84525,47.4635,65.65
1,0.0,0.0,0.0,65.43175,69.40675,65.60925,65.29075,5.71475,0.286,60.230614583333335,68.84525,47.4635,67.12625
1,0.0,0.0,0.0,68.26775,72.308,68.5115,67.70425,6.86175,0.0,60.230614583333335,68.84525,47.4635,70.0295
1,0.0,0.0,0.0,67.27075,71.0675,66.6925,66.66325,8.2065,0.0,60.230614583333335,68.84525,47.4635,68.5355
1,0.0,0.0,0.0,63.657,66.74025,62.829,62.47425,9.69725,0.0,60.230614583333335,68.84525,47.4635,64.629
1,0.0,0.0,0.0,60.246,62.85325,59.408,58.97875,11.08325,0.0,60.230614583333335,68.84525,47.4635,61.82225
1,0.0,0.0,0.0,57.52425,60.0715,56.99525,56.54425,12.3945,0.0,60.230614583333335,68.84525,47.4635,59.724
1,0.0,0.0,0.0,53.484,55.596,53.06875,52.44625,13.68575,0.0,60.230614583333335,68.84525,47.4635,55.4425
1,0.0,1.0,0.0,51.80925,52.19925,50.23175,50.16375,14.6165,0.0,54.59911458333334,61.17,46.9295,52.12825
1,0.0,1.0,0.0,50.054,50.14125,47.945,48.139,16.11625,0.0,54.59911458333334,61.17,46.9295,49.842
1,0.0,1.0,0.0,49.199,49.2205,46.5545,47.014,17.9645,0.0,54.59911458333334,61.17,46.9295,48.4865
1,0.0,1.0,0.0,49.5015,49.59425,46.53125,46.9295,19.97325,0.0,54.59911458333334,61.17,46.9295,48.1115
1,0.0,1.0,0.0,50.6965,50.8425,46.774,47.2745,21.89875,0.0,54.59911458333334,61.17,46.9295,48.26575
1,0.0,1.0,0.0,53.6905,53.892,46.60025,48.109,23.5155,0.0,54.59911458333334,61.17,46.9295,48.31125
1,0.0,1.0,0.0,61.122,61.69925,46.95225,50.133,24.81375,0.0,54.59911458333334,61.17,46.9295,49.24725
1,0.0,1.0,0.0,67.3745,67.93425,49.82975,53.4075,25.6455,0.20925,54.59911458333334,61.17,46.9295,52.351
1,0.0,1.0,0.0,69.1865,69.36925,53.35775,56.5715,25.82775,1.337,54.59911458333334,61.17,46.9295,55.7435
1,0.0,1.0,0.0,69.724,69.0855,56.2835,58.935,25.6955,2.422,54.59911458333334,61.17,46.9295,59.70575
1,0.0,1.0,0.0,70.6795,69.59775,57.89375,60.062,25.445,2.952,54.59911458333334,61.17,46.9295,61.67275
1,0.0,1.0,0.0,68.84525,70.24825,58.4105,60.9235,25.1145,3.03725,54.59911458333334,61.17,46.9295,62.8035
1,0.0,1.0,0.0,67.85625,70.09325,57.44975,60.637,24.764,2.91325,54.59911458333334,61.17,46.9295,62.2115
1,0.0,1.0,0.0,66.70825,69.1785,56.1405,59.2015,24.29675,2.549,54.59911458333334,61.17,46.9295,60.19825
1,0.0,1.0,0.0,65.50225,67.52375,55.31375,57.479,23.6965,2.0075,54.59911458333334,61.17,46.9295,58.6215
1,0.0,1.0,0.0,64.71325,66.4365,54.536,56.4135,23.1145,1.281,54.59911458333334,61.17,46.9295,57.83
1,0.0,1.0,0.0,63.969,65.76475,54.79775,56.2585,22.5755,0.5085,54.59911458333334,61.17,46.9295,57.74075
1,0.0,1.0,0.0,65.29075,67.526,57.6325,58.72375,22.09875,0.0785,54.59911458333334,61.17,46.9295,59.988
1,0.0,1.0,0.0,67.70425,70.6815,60.721,61.17,21.58125,0.0,54.59911458333334,61.17,46.9295,62.76775
1,0.0,1.0,0.0,66.66325,69.451,59.101,60.12775,21.15525,0.0,54.59911458333334,61.17,46.9295,60.57925
1,0.0,1.0,0.0,62.47425,65.452,55.44025,56.65125,21.0715,0.0,54.59911458333334,61.17,46.9295,56.44025
1,0.0,1.0,0.0,58.97875,62.0555,52.87875,53.93875,21.26275,0.0,54.59911458333334,61.17,46.9295,53.78725
1,0.0,1.0,0.0,56.54425,59.45425,51.65025,52.67625,21.57225,0.0,54.59911458333334,61.17,46.9295,53.2265
1,0.0,1.0,0.0,52.44625,55.32475,48.08925,49.43925,22.297,0.0,54.59911458333334,61.17,46.9295,49.68425
1,0.0,0.0,1.0,52.12825,51.80925,44.96025,45.95875,22.2055,0.0,51.3310625,58.73525,42.9145,45.85475
1,0.0,0.0,1.0,49.842,50.054,43.1425,43.98025,22.38425,0.0,51.3310625,58.73525,42.9145,43.6985
1,0.0,0.0,1.0,48.4865,49.199,41.702,42.9145,22.871,0.0,51.3310625,58.73525,42.9145,42.32125
1,0.0,0.0,1.0,48.1115,49.5015,41.2765,43.00275,23.546,0.0,51.3310625,58.73525,42.9145,41.56625
1,0.0,0.0,1.0,48.26575,50.6965,41.31225,43.54925,24.13675,0.0,51.3310625,58.73525,42.9145,42.28775
1,0.0,0.0,1.0,48.31125,53.6905,41.20175,44.27225,24.26075,0.0,51.3310625,58.73525,42.9145,42.16225
1,0.0,0.0,1.0,49.24725,61.122,41.06925,45.54425,24.4265,0.0,51.3310625,58.73525,42.9145,41.77475
1,0.0,0.0,1.0,52.351,67.3745,42.691,48.08975,24.435,0.05625,51.3310625,58.73525,42.9145,43.161
1,0.0,0.0,1.0,55.7435,69.1865,45.779,50.394,24.24175,0.4105,51.3310625,58.73525,42.9145,46.35525
1,0.0,0.0,1.0,59.70575,69.724,49.5125,53.13275,24.055,1.007,51.3310625,58.73525,42.9145,49.95125
1,0.0,0.0,1.0,61.67275,70.6795,52.5585,55.46475,23.8105,1.62925,51.3310625,58.73525,42.9145,52.483
1,0.0,0.0,1.0,60.9235,71.129,55.1565,57.15725,23.3355,2.061,51.3310625,58.73525,42.9145,55.03525
1,0.0,0.0,1.0,60.637,70.26925,54.63625,57.1285,22.90825,2.22175,51.3310625,58.73525,42.9145,55.0155
1,0.0,0.0,1.0,59.2015,69.19,52.9405,55.52475,22.53775,2.12025,51.3310625,58.73525,42.9145,53.23875
1,0.0,0.0,1.0,57.479,67.5445,51.5275,54.24425,22.27175,1.76,51.3310625,58.73525,42.9145,51.775
1,0.0,0.0,1.0,56.4135,66.40775,51.06425,53.32125,22.27875,1.1795,51.3310625,58.73525,42.9145,50.9755
1,0.0,0.0,1.0,56.2585,65.65,51.149,53.166,22.51325,0.56375,51.3310625,58.73525,42.9145,50.7925
1,0.0,0.0,1.0,58.72375,67.12625,54.1355,55.79875,22.895,0.10575,51.3310625,58.73525,42.9145,53.84075
1,0.0,0.0,1.0,61.17,70.0295,57.472,58.73525,23.2555,0.0,51.3310625,58.73525,42.9145,58.55825
1,0.0,0.0,1.0,60.12775,68.5355,56.3135,58.56525,23.631,0.0,51.3310625,58.73525,42.9145,58.048
1,0.0,0.0,1.0,56.65125,64.629,53.8895,55.8495,23.98475,0.0,51.3310625,58.73525,42.9145,55.4555
1,0.0,0.0,1.0,53.93875,61.82225,52.4105,53.7615,24.182,0.0,51.3310625,58.73525,42.9145,53.70425
1,0.0,0.0,1.0,52.67625,59.724,52.454,52.86525,24.299,0.0,51.3310625,58.73525,42.9145,53.18125
1,0.0,0.0,1.0,49.43925,55.4425,49.24875,49.52475,24.532,0.0,51.3310625,58.73525,42.9145,49.9895
1,1.0,0.0,0.0,45.85475,52.12825,46.668,46.142,30.341,0.0,59.23663541666667,69.0045,44.0065,46.84925
1,1.0,0.0,0.0,43.6985,49.842,44.955,44.55075,29.955,0.0,59.23663541666667,69.0045,44.0065,45.032
1,1.0,0.0,0.0,42.32125,48.4865,44.4245,44.0065,29.4855,0.0,59.23663541666667,69.0045,44.0065,44.30325
1,1.0,0.0,0.0,41.56625,48.1115,45.076,44.537,28.8775,0.0,59.23663541666667,69.0045,44.0065,44.9955
1,1.0,0.0,0.0,42.28775,48.26575,47.0485,46.003,28.00025,0.0,59.23663541666667,69.0045,44.0065,46.88875
1,1.0,0.0,0.0,42.16225,48.31125,51.0475,49.67625,26.868,0.0,59.23663541666667,69.0045,44.0065,51.174
1,1.0,0.0,0.0,41.77475,49.24725,59.9695,58.135,25.66175,0.0,59.23663541666667,69.0045,44.0065,60.5635
1,1.0,0.0,0.0,43.161,52.351,66.66325,62.9515,24.6155,0.1845,59.23663541666667,69.0045,44.0065,67.64975
1,1.0,0.0,0.0,46.35525,55.7435,69.5175,64.20375,23.57675,1.17025,59.23663541666667,69.0045,44.0065,69.46375
1,1.0,0.0,0.0,49.95125,59.70575,70.0445,65.87925,22.55375,2.6495,59.23663541666667,69.0045,44.0065,70.125
1,1.0,0.0,0.0,52.483,61.67275,71.123,67.53875,21.70375,4.16,59.23663541666667,69.0045,44.0065,71.51775
1,1.0,0.0,0.0,57.15725,62.8035,71.87775,69.0045,20.997,5.1885,59.23663541666667,69.0045,44.0065,72.5535
1,1.0,0.0,0.0,57.1285,62.2115,71.54475,68.528,20.317,5.71325,59.23663541666667,69.0045,44.0065,71.943
1,1.0,0.0,0.0,55.52475,60.19825,70.94325,67.66625,19.69125,5.636,59.23663541666667,69.0045,44.0065,71.616
1,1.0,0.0,0.0,54.24425,58.6215,70.2075,66.3055,18.8645,4.84525,59.23663541666667,69.0045,44.0065,70.92675
1,1.0,0.0,0.0,53.32125,57.83,69.34225,65.147,17.877,3.39475,59.23663541666667,69.0045,44.0065,68.80475
1,1.0,0.0,0.0,53.166,57.74075,68.01175,63.97,16.76275,1.64925,59.23663541666667,69.0045,44.0065,67.2245
1,1.0,0.0,0.0,55.79875,59.988,69.38125,65.2485,15.8115,0.28425,59.23663541666667,69.0045,44.0065,68.43625
1,1.0,0.0,0.0,58.73525,62.76775,71.68375,67.3725,15.16025,0.0,59.23663541666667,69.0045,44.0065,70.99525
1,1.0,0.0,0.0,58.56525,60.57925,70.41475,66.48675,14.662,0.0,59.23663541666667,69.0045,44.0065,69.6765
1,1.0,0.0,0.0,55.8495,56.44025,66.109,62.4235,14.355,0.0,59.23663541666667,69.0045,44.0065,65.303
1,1.0,0.0,0.0,53.7615,53.78725,62.5835,58.74425,14.0385,0.0,59.23663541666667,69.0045,44.0065,62.158
1,1.0,0.0,0.0,52.86525,53.2265,59.6305,55.794,13.60575,0.0,59.23663541666667,69.0045,44.0065,59.50275
1,1.0,0.0,0.0,49.52475,49.68425,55.3815,51.36475,13.15625,0.0,59.23663541666667,69.0045,44.0065,54.394
1,0.0,0.0,0.0,46.84925,45.85475,52.44675,47.62475,14.03775,0.0,58.67251041666665,68.08125,45.28075,50.669
1,0.0,0.0,0.0,45.032,43.6985,50.709,45.81175,13.33025,0.0,58.67251041666665,68.08125,45.28075,48.635
1,0.0,0.0,0.0,44.30325,42.32125,49.78375,45.28075,12.83825,0.0,58.67251041666665,68.08125,45.28075,48.23925
1,0.0,0.0,0.0,44.9955,41.56625,49.8865,45.5655,12.38775,0.0,58.67251041666665,68.08125,45.28075,48.92875
1,0.0,0.0,0.0,46.88875,42.28775,51.076,46.3415,11.84625,0.0,58.67251041666665,68.08125,45.28075,50.33075
1,0.0,0.0,0.0,51.174,42.16225,54.013,48.813,11.39425,0.0,58.67251041666665,68.08125,45.28075,53.57475
1,0.0,0.0,0.0,60.5635,41.77475,61.87325,55.8655,11.10625,0.0,58.67251041666665,68.08125,45.28075,61.46225
1,0.0,0.0,0.0,67.64975,43.161,67.84625,61.197,10.93475,0.1755,58.67251041666665,68.08125,45.28075,66.9845
1,0.0,0.0,0.0,69.46375,46.35525,69.48975,63.674,10.936,1.26525,58.67251041666665,68.08125,45.28075,68.766
1,0.0,0.0,0.0,70.125,49.95125,70.2165,64.7595,11.094,2.89475,58.67251041666665,68.08125,45.28075,69.1185
1,0.0,0.0,0.0,71.51775,52.483,71.098,66.36875,11.3675,4.622,58.67251041666665,68.08125,45.28075,69.91575
1,0.0,0.0,0.0,69.0045,55.03525,71.81975,68.08125,11.64,5.9295,58.67251041666665,68.08125,45.28075,70.78675
1,0.0,0.0,0.0,68.528,55.0155,70.59925,67.29625,11.824,6.5005,58.67251041666665,68.08125,45.28075,70.67375
1,0.0,0.0,0.0,67.66625,53.23875,69.8645,66.41075,11.869,6.3295,58.67251041666665,68.08125,45.28075,70.361
1,0.0,0.0,0.0,66.3055,51.775,68.5785,64.852,11.774,5.451,58.67251041666665,68.08125,45.28075,69.178
1,0.0,0.0,0.0,65.147,50.9755,67.59575,63.572,11.65275,3.895,58.67251041666665,68.08125,45.28075,68.05075
1,0.0,0.0,0.0,63.97,50.7925,66.45575,62.47075,11.5225,1.913,58.67251041666665,68.08125,45.28075,66.8575
1,0.0,0.0,0.0,65.2485,53.84075,67.96675,64.0035,11.51825,0.33125,58.67251041666665,68.08125,45.28075,67.55575
1,0.0,0.0,0.0,67.3725,58.55825,71.084,66.52775,11.669,0.0,58.67251041666665,68.08125,45.28075,71.0455
1,0.0,0.0,0.0,66.48675,58.048,70.35325,65.76225,11.94,0.0,58.67251041666665,68.08125,45.28075,70.74025
1,0.0,0.0,0.0,62.4235,55.4555,66.69,61.831,12.18375,0.0,58.67251041666665,68.08125,45.28075,66.6265
1,0.0,0.0,0.0,58.74425,53.70425,63.3085,58.654,12.417,0.0,58.67251041666665,68.08125,45.28075,62.9695
1,0.0,0.0,0.0,55.794,53.18125,60.3385,55.73875,12.557,0.0,58.67251041666665,68.08125,45.28075,59.88925
1,0.0,0.0,0.0,51.36475,49.9895,56.27525,51.638,12.611,0.0,58.67251041666665,68.08125,45.28075,55.46975
1,0.0,0.0,0.0,50.669,46.84925,53.3485,48.902,14.1335,0.0,60.290937500000005,69.44275,45.73625,52.22475
1,0.0,0.0,0.0,48.635,45.032,51.53575,46.96775,14.12025,0.0,60.290937500000005,69.44275,45.73625,50.367
1,0.0,0.0,0.0,48.23925,44.30325,50.5695,45.874,13.90475,0.0,60.290937500000005,69.44275,45.73625,49.47425
1,0.0,0.0,0.0,48.92875,44.9955,50.70425,45.73625,13.7145,0.0,60.290937500000005,69.44275,45.73625,49.62525
1,0.0,0.0,0.0,50.33075,46.88875,52.01575,47.00125,13.4525,0.0,60.290937500000005,69.44275,45.73625,51.04525
1,0.0,0.0,0.0,53.57475,51.174,54.94075,49.417,13.094,0.0,60.290937500000005,69.44275,45.73625,54.10775
1,0.0,0.0,0.0,61.46225,60.5635,62.58975,55.663,12.81,0.002,60.290937500000005,69.44275,45.73625,62.10175
1,0.0,0.0,0.0,66.9845,67.64975,68.646,62.74075,12.51425,0.43225,60.290937500000005,69.44275,45.73625,67.557
1,0.0,0.0,0.0,68.766,69.46375,70.7535,67.1485,12.34825,2.9815,60.290937500000005,69.44275,45.73625,68.94475
1,0.0,0.0,0.0,69.1185,70.125,70.62625,67.74,12.1485,6.35025,60.290937500000005,69.44275,45.73625,69.14625
1,0.0,0.0,0.0,69.91575,71.51775,71.419,68.778,11.9295,9.86475,60.290937500000005,69.44275,45.73625,70.0555
1,0.0,0.0,0.0,68.08125,72.5535,72.21725,69.44275,11.8015,12.55825,60.290937500000005,69.44275,45.73625,70.95075
1,0.0,0.0,0.0,67.29625,71.943,71.37425,68.6705,11.6995,13.7885,60.290937500000005,69.44275,45.73625,69.562
1,0.0,0.0,0.0,66.41075,71.616,71.0105,68.18,11.46275,13.47425,60.290937500000005,69.44275,45.73625,68.643
1,0.0,0.0,0.0,64.852,70.92675,69.8125,66.676,10.9115,11.45925,60.290937500000005,69.44275,45.73625,67.14725
1,0.0,0.0,0.0,63.572,68.80475,68.8345,65.8005,10.1515,7.98625,60.290937500000005,69.44275,45.73625,66.19425
1,0.0,0.0,0.0,62.47075,67.2245,67.8995,64.87,9.13825,3.915,60.290937500000005,69.44275,45.73625,65.1845
1,0.0,0.0,0.0,64.0035,68.43625,69.40675,66.06325,7.964,0.66975,60.290937500000005,69.44275,45.73625,66.10575
1,0.0,0.0,0.0,66.52775,70.99525,72.308,68.3935,7.16825,0.0005,60.290937500000005,69.44275,45.73625,69.97875
1,0.0,0.0,0.0,65.76225,69.6765,71.0675,67.80975,6.851,0.0,60.290937500000005,69.44275,45.73625,69.48125
1,0.0,0.0,0.0,61.831,65.303,66.74025,63.55475,6.985,0.0,60.290937500000005,69.44275,45.73625,65.76325
1,0.0,0.0,0.0,58.654,62.158,62.85325,60.362,7.068,0.0,60.290937500000005,69.44275,45.73625,61.96
1,0.0,0.0,0.0,55.73875,59.50275,60.0715,57.903,6.91675,0.0,60.290937500000005,69.44275,45.73625,58.91825
1,0.0,0.0,0.0,51.638,54.394,55.596,53.288,6.6795,0.0,60.290937500000005,69.44275,45.73625,54.68075
1,0.0,0.0,0.0,52.22475,50.669,52.19925,50.0885,5.603,0.0,60.42561458333333,68.6845,47.29775,51.985
1,0.0,0.0,0.0,50.367,48.635,50.14125,48.2165,5.3135,0.0,60.42561458333333,68.6845,47.29775,50.17
1,0.0,0.0,0.0,49.47425,48.23925,49.2205,47.29775,5.04775,0.0,60.42561458333333,68.6845,47.29775,49.26025
1,0.0,0.0,0.0,49.62525,48.92875,49.59425,47.486,4.854,0.0,60.42561458333333,68.6845,47.29775,49.7315
1,0.0,0.0,0.0,51.04525,50.33075,50.8425,48.4685,4.639,0.0,60.42561458333333,68.6845,47.29775,51.03825
1,0.0,0.0,0.0,54.10775,53.57475,53.892,51.20725,4.56475,0.0,60.42561458333333,68.6845,47.29775,54.0695
1,0.0,0.0,0.0,62.10175,61.46225,61.69925,58.7965,4.5205,0.00375,60.42561458333333,68.6845,47.29775,61.70825
1,0.0,0.0,0.0,67.557,66.9845,67.93425,64.4395,4.53275,0.37775,60.42561458333333,68.6845,47.29775,66.70625
1,0.0,0.0,0.0,68.94475,68.766,69.36925,66.688,4.6585,2.4305,60.42561458333333,68.6845,47.29775,68.246
1,0.0,0.0,0.0,69.14625,69.1185,69.0855,66.715,4.834,5.3365,60.42561458333333,68.6845,47.29775,68.6295
1,0.0,0.0,0.0,70.0555,69.91575,69.59775,67.511,5.121,8.34525,60.42561458333333,68.6845,47.29775,69.042
1,0.0,0.0,0.0,69.44275,70.78675,70.24825,68.6845,5.68725,10.4995,60.42561458333333,68.6845,47.29775,70.06175
1,0.0,0.0,0.0,68.6705,70.67375,70.09325,68.052,6.3655,11.397,60.42561458333333,68.6845,47.29775,69.896
1,0.0,0.0,0.0,68.18,70.361,69.1785,67.05925,6.814,11.06275,60.42561458333333,68.6845,47.29775,69.23
1,0.0,0.0,0.0,66.676,69.178,67.52375,65.54175,6.855,9.40675,60.42561458333333,68.6845,47.29775,68.1355
1,0.0,0.0,0.0,65.8005,68.05075,66.4365,64.46225,6.8105,6.5835,60.42561458333333,68.6845,47.29775,67.12725
1,0.0,0.0,0.0,64.87,66.8575,65.76475,63.80175,6.5845,3.2635,60.42561458333333,68.6845,47.29775,65.7335
1,0.0,0.0,0.0,66.06325,67.55575,67.526,65.461,6.30775,0.614,60.42561458333333,68.6845,47.29775,66.771
1,0.0,0.0,0.0,68.3935,71.0455,70.6815,68.09575,6.434,0.0005,60.42561458333333,68.6845,47.29775,70.14425
1,0.0,0.0,0.0,67.80975,70.74025,69.451,67.9765,6.79675,0.0,60.42561458333333,68.6845,47.29775,69.41475
1,0.0,0.0,0.0,63.55475,66.6265,65.452,63.6945,7.2725,0.0,60.42561458333333,68.6845,47.29775,65.7235
1,0.0,0.0,0.0,60.362,62.9695,62.0555,59.99375,7.5845,0.0,60.42561458333333,68.6845,47.29775,62.3325
1,0.0,0.0,0.0,57.903,59.88925,59.45425,57.44975,7.68775,0.0,60.42561458333333,68.6845,47.29775,59.40325
1,0.0,0.0,0.0,53.288,55.46975,55.32475,53.0275,7.66575,0.0,60.42561458333333,68.6845,47.29775,55.2895
1,0.0,0.0,0.0,51.985,52.22475,51.80925,50.03525,8.0865,0.0,59.70673958333333,67.994,47.402,52.521
1,0.0,0.0,0.0,50.17,50.367,50.054,48.14475,7.85975,0.0,59.70673958333333,67.994,47.402,50.32475
1,0.0,0.0,0.0,49.26025,49.47425,49.199,47.402,7.56425,0.0,59.70673958333333,67.994,47.402,49.226
1,0.0,0.0,0.0,49.7315,49.62525,49.5015,47.5255,7.2845,0.0,59.70673958333333,67.994,47.402,49.4765
1,0.0,0.0,0.0,51.03825,51.04525,50.6965,48.413,6.84775,0.0,59.70673958333333,67.994,47.402,50.5125
1,0.0,0.0,0.0,54.0695,54.10775,53.6905,51.188,6.258,0.0,59.70673958333333,67.994,47.402,53.54375
1,0.0,0.0,0.0,61.70825,62.10175,61.122,58.51325,5.70125,0.005,59.70673958333333,67.994,47.402,60.9145
1,0.0,0.0,0.0,66.70625,67.557,67.3745,63.9505,5.124,0.65825,59.70673958333333,67.994,47.402,66.23825
1,0.0,0.0,0.0,68.246,68.94475,69.1865,66.11425,4.4735,3.932,59.70673958333333,67.994,47.402,68.51725
1,0.0,0.0,0.0,68.6295,69.14625,69.724,66.72025,3.9865,8.02675,59.70673958333333,67.994,47.402,68.8195
1,0.0,0.0,0.0,69.042,70.0555,70.6795,67.40175,3.62875,11.77225,59.70673958333333,67.994,47.402,68.9065
1,0.0,0.0,0.0,68.6845,70.95075,71.129,67.994,3.1875,14.27675,59.70673958333333,67.994,47.402,69.11175
1,0.0,0.0,0.0,68.052,69.562,70.26925,67.1015,2.725,15.3055,59.70673958333333,67.994,47.402,68.11625
1,0.0,0.0,0.0,67.05925,68.643,69.19,66.33075,2.275,14.66625,59.70673958333333,67.994,47.402,66.28675
1,0.0,0.0,0.0,65.54175,67.14725,67.5445,64.83975,1.8725,12.3855,59.70673958333333,67.994,47.402,64.5015
1,0.0,0.0,0.0,64.46225,66.19425,66.40775,63.55825,1.5345,8.70225,59.70673958333333,67.994,47.402,63.3555
1,0.0,0.0,0.0,63.80175,65.1845,65.65,62.7725,1.33475,4.32475,59.70673958333333,67.994,47.402,62.57075
1,0.0,0.0,0.0,65.461,66.10575,67.12625,64.2535,1.41975,0.8005,59.70673958333333,67.994,47.402,63.63175
1,0.0,0.0,0.0,68.09575,69.97875,70.0295,66.4185,1.579,0.001,59.70673958333333,67.994,47.402,67.17975
1,0.0,0.0,0.0,67.9765,69.48125,68.5355,65.935,1.7355,0.0,59.70673958333333,67.994,47.402,66.0045
1,0.0,0.0,0.0,63.6945,65.76325,64.629,61.86975,1.8815,0.0,59.70673958333333,67.994,47.402,61.82675
1,0.0,0.0,0.0,59.99375,61.96,61.82225,58.3965,2.01,0.0,59.70673958333333,67.994,47.402,58.22875
1,0.0,0.0,0.0,57.44975,58.91825,59.724,56.10475,2.16075,0.0,59.70673958333333,67.994,47.402,55.90175
1,0.0,0.0,0.0,53.0275,54.68075,55.4425,51.9785,2.34775,0.0,59.70673958333333,67.994,47.402,52.203
1,0.0,1.0,0.0,52.521,51.985,52.12825,49.2315,2.469,0.0,53.55755208333334,60.4285,46.05375,49.5215
1,0.0,1.0,0.0,50.32475,50.17,49.842,47.155,2.6045,0.0,53.55755208333334,60.4285,46.05375,47.54325
1,0.0,1.0,0.0,49.226,49.26025,48.4865,46.15575,2.7465,0.0,53.55755208333334,60.4285,46.05375,46.59825
1,0.0,1.0,0.0,49.4765,49.7315,48.1115,46.05375,2.89925,0.0,53.55755208333334,60.4285,46.05375,46.57225
1,0.0,1.0,0.0,50.5125,51.03825,48.26575,46.31875,3.11125,0.0,53.55755208333334,60.4285,46.05375,46.359
1,0.0,1.0,0.0,53.54375,54.0695,48.31125,47.03575,3.29725,0.0,53.55755208333334,60.4285,46.05375,46.08425
1,0.0,1.0,0.0,60.9145,61.70825,49.24725,48.89325,3.4975,0.00775,53.55755208333334,60.4285,46.05375,46.60575
1,0.0,1.0,0.0,66.23825,66.70625,52.351,51.9405,3.53425,0.77475,53.55755208333334,60.4285,46.05375,49.18875
1,0.0,1.0,0.0,68.51725,68.246,55.7435,54.93825,3.34425,4.5305,53.55755208333334,60.4285,46.05375,52.5005
1,0.0,1.0,0.0,68.8195,68.6295,59.70575,57.928,2.9815,9.20975,53.55755208333334,60.4285,46.05375,55.49675
1,0.0,1.0,0.0,68.9065,69.042,61.67275,59.52125,2.8395,13.526,53.55755208333334,60.4285,46.05375,56.8125
1,0.0,1.0,0.0,67.994,70.06175,62.8035,60.4285,3.041,16.30275,53.55755208333334,60.4285,46.05375,57.074
1,0.0,1.0,0.0,67.1015,69.896,62.2115,59.78875,3.4075,17.37425,53.55755208333334,60.4285,46.05375,55.66725
1,0.0,1.0,0.0,66.33075,69.23,60.19825,58.019,3.7965,16.69075,53.55755208333334,60.4285,46.05375,53.86075
1,0.0,1.0,0.0,64.83975,68.1355,58.6215,56.2455,4.16075,14.13275,53.55755208333334,60.4285,46.05375,52.45575
1,0.0,1.0,0.0,63.55825,67.12725,57.83,55.5355,4.42925,10.04325,53.55755208333334,60.4285,46.05375,51.71825
1,0.0,1.0,0.0,62.7725,65.7335,57.74075,55.476,4.72375,5.159,53.55755208333334,60.4285,46.05375,51.812
1,0.0,1.0,0.0,64.2535,66.771,59.988,57.4685,5.24825,1.0375,53.55755208333334,60.4285,46.05375,53.88725
1,0.0,1.0,0.0,66.4185,70.14425,62.76775,59.7715,5.972,0.001,53.55755208333334,60.4285,46.05375,58.26825
